Contigs	Prediction_software	type	start	end	bitscore	strand	\ 	Information	COVERAGE
95491_AS_042zhAM	Prodigal:002006	CDS	15537	15899	.	-	0	ID=JHFGFCBP_01310;Name=pfdB;db_xref=COG:COG1382;gene=pfdB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O26774;locus_tag=JHFGFCBP_01310;product=Prefoldin subunit beta	165.7190094
95491_AS_042zhAM	Prodigal:002006	CDS	15896	16123	.	-	0	ID=JHFGFCBP_01311;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01311;product=hypothetical protein	125.9649124
95491_AS_042zhAM	Prodigal:002006	CDS	16120	16530	.	-	0	ID=JHFGFCBP_01312;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01312;product=hypothetical protein	122.9586411
95491_AS_042zhAM	Prodigal:002006	CDS	16530	16667	.	-	0	ID=JHFGFCBP_01313;eC_number=2.7.7.6;Name=rpoP;db_xref=COG:COG1996;gene=rpoP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q5JDM8;locus_tag=JHFGFCBP_01313;product=DNA-directed RNA polymerase subunit P	109.0217361
95491_AS_042zhAM	Prodigal:002006	CDS	16671	16952	.	-	0	ID=JHFGFCBP_01314;db_xref=COG:COG1997;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8TZI4;locus_tag=JHFGFCBP_01314;product=50S ribosomal protein L37Ae	129.0070953
95491_AS_042zhAM	Prodigal:002006	CDS	16968	17744	.	-	0	ID=JHFGFCBP_01315;db_xref=COG:COG2123;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29756;locus_tag=JHFGFCBP_01315;product=Exosome complex component Rrp42	120.4388657
95491_AS_042zhAM	Prodigal:002006	CDS	17737	18498	.	-	0	ID=JHFGFCBP_01316;eC_number=3.1.13.-;db_xref=COG:COG0689;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29757;locus_tag=JHFGFCBP_01316;product=Exosome complex component Rrp41	112.2624664
95491_AS_042zhAM	Prodigal:002006	CDS	18495	19160	.	-	0	ID=JHFGFCBP_01317;Name=rrp4;db_xref=COG:COG1097;gene=rrp4;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29758;locus_tag=JHFGFCBP_01317;product=Exosome complex component Rrp4	113.4549561
95491_AS_042zhAM	Prodigal:002006	CDS	19179	19877	.	-	0	ID=JHFGFCBP_01318;db_xref=COG:COG1500;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O26781;locus_tag=JHFGFCBP_01318;product=Ribosome maturation protein SDO1 	118.5908432
95491_AS_042zhAM	Prodigal:002006	CDS	19880	20653	.	-	0	ID=JHFGFCBP_01319;eC_number=3.4.25.1;Name=psmA;db_xref=COG:COG0638;gene=psmA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29760;locus_tag=JHFGFCBP_01319;product=Proteasome subunit alpha	109.5542603
95491_AS_042zhAM	Prodigal:002006	CDS	20625	21122	.	-	0	ID=JHFGFCBP_01320;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01320;product=hypothetical protein	135.1184692
95491_AS_042zhAM	Prodigal:002006	CDS	21161	21838	.	-	0	ID=JHFGFCBP_01321;eC_number=3.1.26.5;Name=rnp3;db_xref=COG:COG1603;gene=rnp3;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O26784;locus_tag=JHFGFCBP_01321;product=Ribonuclease P protein component 3	121.700592
95491_AS_042zhAM	Prodigal:002006	CDS	21835	22251	.	-	0	ID=JHFGFCBP_01322;db_xref=COG:COG1325;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9UXX8;locus_tag=JHFGFCBP_01322;product=RNA-binding protein	120.8081512
95491_AS_042zhAM	Prodigal:002006	CDS	22305	22892	.	-	0	ID=JHFGFCBP_01323;db_xref=COG:COG1632;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U2F9;locus_tag=JHFGFCBP_01323;product=50S ribosomal protein L15e	122.6207504
95491_AS_042zhAM	Prodigal:002006	CDS	23009	23851	.	-	0	ID=JHFGFCBP_01324;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01324;product=hypothetical protein	128.5266876
95491_AS_042zhAM	Prodigal:002006	CDS	23895	24167	.	-	0	ID=JHFGFCBP_01325;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01325;product=hypothetical protein	126.6336975
95491_AS_042zhAM	Prodigal:002006	CDS	24572	25036	.	-	0	ID=JHFGFCBP_01326;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01326;product=hypothetical protein	104.5311813
95491_AS_042zhAM	Prodigal:002006	CDS	25179	25853	.	+	0	ID=JHFGFCBP_01327;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01327;product=hypothetical protein	123.546669
95491_AS_042zhAM	Prodigal:002006	CDS	25850	26545	.	-	0	ID=JHFGFCBP_01328;eC_number=3.1.3.18;db_xref=COG:COG0561;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O50129;locus_tag=JHFGFCBP_01328;product=Phosphoglycolate phosphatase	122.0100555
95491_AS_042zhAM	Prodigal:002006	CDS	26562	27305	.	-	0	ID=JHFGFCBP_01329;eC_number=3.1.26.11;Name=rnz;db_xref=COG:COG1234;gene=rnz;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:D4GZ88;locus_tag=JHFGFCBP_01329;product=Ribonuclease Z	107.9610214
95491_AS_042zhAM	Prodigal:002006	CDS	27330	27665	.	-	0	ID=JHFGFCBP_01330;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01330;product=hypothetical protein	115.3214264
95491_AS_042zhAM	Prodigal:002006	CDS	28299	28427	.	-	0	ID=JHFGFCBP_01331;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01331;product=hypothetical protein	125.7131805
95491_AS_042zhAM	Prodigal:002006	CDS	28433	29131	.	-	0	ID=JHFGFCBP_01332;eC_number=5.3.1.6;Name=rpiA;db_xref=COG:COG0120;gene=rpiA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58998;locus_tag=JHFGFCBP_01332;product=Ribose-5-phosphate isomerase A	126.9871216
95491_AS_042zhAM	Prodigal:002006	CDS	29184	30794	.	-	0	ID=JHFGFCBP_01333;eC_number=6.1.1.27;Name=sepS;db_xref=COG:COG2024;gene=sepS;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O30126;locus_tag=JHFGFCBP_01333;product=O-phosphoserine--tRNA(Cys) ligase	109.2048416
95491_AS_042zhAM	Prodigal:002006	CDS	30836	31462	.	-	0	ID=JHFGFCBP_01334;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01334;product=hypothetical protein	123.2854843
95491_AS_042zhAM	Prodigal:002006	CDS	31493	32269	.	-	0	ID=JHFGFCBP_01335;db_xref=COG:COG1082;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58707;locus_tag=JHFGFCBP_01335;product=putative protein	122.5945969
95491_AS_042zhAM	Prodigal:002006	CDS	32262	32762	.	-	0	ID=JHFGFCBP_01336;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01336;product=hypothetical protein	126.2315369
95491_AS_042zhAM	Prodigal:002006	CDS	32768	34009	.	-	0	ID=JHFGFCBP_01337;Name=prf1;db_xref=COG:COG1503;gene=prf1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8PX75;locus_tag=JHFGFCBP_01337;product=Peptide chain release factor subunit 1	120.7922668
95491_AS_042zhAM	Prodigal:002006	CDS	34295	36655	.	+	0	ID=JHFGFCBP_01338;Name=ycf3_6;gene=ycf3_6;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00439;locus_tag=JHFGFCBP_01338;product=Photosystem I assembly protein Ycf3	134.452774
95491_AS_042zhAM	Prodigal:002006	CDS	36680	37276	.	+	0	ID=JHFGFCBP_01339;eC_number=2.1.1.297;Name=prmC;gene=prmC;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_02126;locus_tag=JHFGFCBP_01339;product=Release factor glutamine methyltransferase	137.249588
95491_AS_042zhAM	Prodigal:002006	CDS	37415	37975	.	+	0	ID=JHFGFCBP_01340;Name=csl4;db_xref=COG:COG1096;gene=csl4;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O30033;locus_tag=JHFGFCBP_01340;product=Exosome complex component Csl4	137.0909119
95491_AS_042zhAM	Prodigal:002006	CDS	37976	38251	.	+	0	ID=JHFGFCBP_01341;eC_number=2.7.7.6;Name=rpoL;db_xref=COG:COG1761;gene=rpoL;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q57832;locus_tag=JHFGFCBP_01341;product=DNA-directed RNA polymerase subunit L	129.9637756
95843_AS_042zhAM	Prodigal:002006	CDS	900	9518	.	+	0	ID=JHFGFCBP_01342;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01342;product=hypothetical protein	127.4704742
95843_AS_042zhAM	Prodigal:002006	CDS	9551	10021	.	-	0	ID=JHFGFCBP_01343;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01343;product=hypothetical protein	119.490448
95843_AS_042zhAM	Prodigal:002006	CDS	10112	10555	.	-	0	ID=JHFGFCBP_01344;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01344;product=hypothetical protein	120.3018036
95843_AS_042zhAM	Prodigal:002006	CDS	10712	11770	.	+	0	ID=JHFGFCBP_01345;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01345;product=hypothetical protein	134.5731812
95843_AS_042zhAM	Prodigal:002006	CDS	11777	12733	.	+	0	ID=JHFGFCBP_01346;eC_number=2.4.2.52;Name=citG;gene=citG;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00397;locus_tag=JHFGFCBP_01346;product=2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	129.3176575
95843_AS_042zhAM	Prodigal:002006	CDS	12730	13329	.	+	0	ID=JHFGFCBP_01347;db_xref=COG:COG2457;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O26951;locus_tag=JHFGFCBP_01347;product=putative protein MTH_863	121.9449997
95843_AS_042zhAM	Prodigal:002006	CDS	13357	14028	.	+	0	ID=JHFGFCBP_01348;Name=radB;db_xref=COG:COG0468;gene=radB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P95547;locus_tag=JHFGFCBP_01348;product=DNA repair and recombination protein RadB	101.4508896
95843_AS_042zhAM	Prodigal:002006	CDS	14046	14546	.	-	0	ID=JHFGFCBP_01349;eC_number=2.3.1.255;Name=ard1;db_xref=COG:COG0456;gene=ard1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q980R9;locus_tag=JHFGFCBP_01349;product=N-alpha-acetyltransferase	126.3113785
95843_AS_042zhAM	Prodigal:002006	CDS	14714	14887	.	+	0	ID=JHFGFCBP_01350;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01350;product=hypothetical protein	169.3333282
95843_AS_042zhAM	Prodigal:002006	CDS	14884	15987	.	+	0	ID=JHFGFCBP_01351;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01351;product=hypothetical protein	135.7409363
96607_AS_042zhAM	Prodigal:002006	CDS	372	710	.	-	0	ID=JHFGFCBP_01352;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01352;product=hypothetical protein	96.7109146
96607_AS_042zhAM	Prodigal:002006	CDS	798	1499	.	-	0	ID=JHFGFCBP_01353;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01353;product=hypothetical protein	159.5427399
96607_AS_042zhAM	Prodigal:002006	CDS	1544	1939	.	-	0	ID=JHFGFCBP_01354;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01354;product=hypothetical protein	145.5757599
96607_AS_042zhAM	Prodigal:002006	CDS	1969	3021	.	-	0	ID=JHFGFCBP_01355;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01355;product=hypothetical protein	166.6742706
96607_AS_042zhAM	Prodigal:002006	CDS	3011	5338	.	-	0	ID=JHFGFCBP_01356;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01356;product=hypothetical protein	133.5094452
96607_AS_042zhAM	Prodigal:002006	CDS	5431	6822	.	+	0	ID=JHFGFCBP_01357;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01357;product=hypothetical protein	121.9497147
96607_AS_042zhAM	Prodigal:002006	CDS	6873	7001	.	+	0	ID=JHFGFCBP_01358;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01358;product=hypothetical protein	92.1007767
96863_AS_042zhAM	Prodigal:002006	CDS	5	1087	.	-	0	ID=JHFGFCBP_01359;Name=btuC_2;db_xref=COG:COG0609;gene=btuC_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9HQ19;locus_tag=JHFGFCBP_01359;product=Cobalamin import system permease protein BtuC	126.7442322
96863_AS_042zhAM	Prodigal:002006	CDS	1110	1589	.	-	0	ID=JHFGFCBP_01360;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01360;product=hypothetical protein	133.5208282
96863_AS_042zhAM	Prodigal:002006	CDS	1623	2546	.	-	0	ID=JHFGFCBP_01361;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01361;product=hypothetical protein	135.4231567
96863_AS_042zhAM	Prodigal:002006	CDS	2726	2986	.	-	0	ID=JHFGFCBP_01362;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01362;product=hypothetical protein	130.7088165
96863_AS_042zhAM	Prodigal:002006	CDS	3081	3572	.	+	0	ID=JHFGFCBP_01363;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01363;product=hypothetical protein	122.3272324
96863_AS_042zhAM	Prodigal:002006	CDS	3619	4056	.	-	0	ID=JHFGFCBP_01364;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01364;product=hypothetical protein	114.3287659
96863_AS_042zhAM	Prodigal:002006	CDS	4182	5072	.	+	0	ID=JHFGFCBP_01365;db_xref=COG:COG0489;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q6LZC5;locus_tag=JHFGFCBP_01365;product=Iron-sulfur cluster carrier protein	125.9764328
96863_AS_042zhAM	Prodigal:002006	CDS	5101	6243	.	-	0	ID=JHFGFCBP_01366;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01366;product=hypothetical protein	159.1898499
96863_AS_042zhAM	Prodigal:002006	CDS	6245	6493	.	-	0	ID=JHFGFCBP_01367;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01367;product=hypothetical protein	161.1204834
96863_AS_042zhAM	Prodigal:002006	CDS	6919	7194	.	+	0	ID=JHFGFCBP_01368;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01368;product=hypothetical protein	136.282608
96863_AS_042zhAM	Prodigal:002006	CDS	7514	8221	.	+	0	ID=JHFGFCBP_01369;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01369;product=hypothetical protein	136.7429352
96863_AS_042zhAM	Prodigal:002006	CDS	8526	9821	.	+	0	ID=JHFGFCBP_01370;eC_number=2.8.4.3;Name=miaB_3;gene=miaB_3;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01864;locus_tag=JHFGFCBP_01370;product=tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	121.0895081
96863_AS_042zhAM	Prodigal:002006	CDS	9890	11569	.	-	0	ID=JHFGFCBP_01371;eC_number=2.8.4.1;Name=mcrA;db_xref=COG:COG4058;gene=mcrA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8THH1;locus_tag=JHFGFCBP_01371;product=Methyl-coenzyme M reductase subunit alpha	139.2785645
96863_AS_042zhAM	Prodigal:002006	CDS	11584	12351	.	-	0	ID=JHFGFCBP_01372;eC_number=2.8.4.1;Name=mcrG;db_xref=COG:COG4057;gene=mcrG;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P07964;locus_tag=JHFGFCBP_01372;product=Methyl-coenzyme M reductase subunit gamma	116.2981796
96863_AS_042zhAM	Prodigal:002006	CDS	12354	12857	.	-	0	ID=JHFGFCBP_01373;Name=mrtD;db_xref=COG:COG4055;gene=mrtD;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q50485;locus_tag=JHFGFCBP_01373;product=Methyl-coenzyme M reductase II operon protein D	134.0119019
96863_AS_042zhAM	Prodigal:002006	CDS	12867	14171	.	-	0	ID=JHFGFCBP_01374;eC_number=2.8.4.1;Name=mcrB;db_xref=COG:COG4054;gene=mcrB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P07955;locus_tag=JHFGFCBP_01374;product=Methyl-coenzyme M reductase subunit beta	131.2114868
96863_AS_042zhAM	Prodigal:002006	CDS	14890	17190	.	+	0	ID=JHFGFCBP_01375;eC_number=5.6.2.1;Name=topA;gene=topA;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00952;locus_tag=JHFGFCBP_01375;product=DNA topoisomerase 1	120.7509766
96863_AS_042zhAM	Aragorn:001002	tRNA	17277	17353	.	-	.	ID=JHFGFCBP_01376;inference=COORDINATES:profile:Aragorn:001002;locus_tag=JHFGFCBP_01376;product=tRNA-Met(cat)	124.8701324
96863_AS_042zhAM	Aragorn:001002	tRNA	17361	17449	.	-	.	ID=JHFGFCBP_01377;inference=COORDINATES:profile:Aragorn:001002;locus_tag=JHFGFCBP_01377;product=tRNA-Asn(gtt)	132.5393219
96863_AS_042zhAM	Prodigal:002006	CDS	17507	18544	.	+	0	ID=JHFGFCBP_01378;eC_number=3.1.-.-;Name=pelA;db_xref=COG:COG1537;gene=pelA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O29421;locus_tag=JHFGFCBP_01378;product=Protein pelota 	118.4624252
96863_AS_042zhAM	Prodigal:002006	CDS	18560	19378	.	+	0	ID=JHFGFCBP_01379;eC_number=2.8.1.-;Name=ttuA_1;db_xref=COG:COG0037;gene=ttuA_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O58038;locus_tag=JHFGFCBP_01379;product=tRNA-5-methyluridine(54) 2-sulfurtransferase	116.1977997
96863_AS_042zhAM	Aragorn:001002	tRNA	19403	19477	.	+	.	ID=JHFGFCBP_01380;inference=COORDINATES:profile:Aragorn:001002;locus_tag=JHFGFCBP_01380;product=tRNA-Thr(tgt)	147.9333344
96863_AS_042zhAM	Prodigal:002006	CDS	19908	20387	.	+	0	ID=JHFGFCBP_01381;db_xref=COG:COG1522;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O57880;locus_tag=JHFGFCBP_01381;product=putative HTH-type transcriptional regulator	111.8583298
96863_AS_042zhAM	Prodigal:002006	CDS	20384	21592	.	+	0	ID=JHFGFCBP_01382;eC_number=2.6.1.57;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:H3ZPU1;locus_tag=JHFGFCBP_01382;product=Aromatic-amino-acid aminotransferase 2	126.9181137
96863_AS_042zhAM	Prodigal:002006	CDS	21623	22231	.	+	0	ID=JHFGFCBP_01383;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01383;product=hypothetical protein	121.9934311
96863_AS_042zhAM	Prodigal:002006	CDS	22248	22472	.	+	0	ID=JHFGFCBP_01384;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01384;product=hypothetical protein	104.0666656
96863_AS_042zhAM	Prodigal:002006	CDS	22465	22860	.	-	0	ID=JHFGFCBP_01385;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01385;product=hypothetical protein	125.1893921
96863_AS_042zhAM	Prodigal:002006	CDS	22860	23066	.	-	0	ID=JHFGFCBP_01386;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01386;product=hypothetical protein	105.5942001
98428_AS_042zhAM	Prodigal:002006	CDS	606	1400	.	-	0	ID=JHFGFCBP_01387;Name=ecfT_2;gene=ecfT_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01461;locus_tag=JHFGFCBP_01387;product=Energy-coupling factor transporter transmembrane protein EcfT	122.445282
98428_AS_042zhAM	Prodigal:002006	CDS	1393	1716	.	-	0	ID=JHFGFCBP_01388;Name=cbiN;gene=cbiN;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00330;locus_tag=JHFGFCBP_01388;product=Cobalt transport protein CbiN	115.6759262
98428_AS_042zhAM	Prodigal:002006	CDS	1713	2408	.	-	0	ID=JHFGFCBP_01389;Name=cbiM_3;gene=cbiM_3;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01462;locus_tag=JHFGFCBP_01389;product=Cobalt transport protein CbiM	127.3606339
98428_AS_042zhAM	Prodigal:002006	CDS	2491	3732	.	+	0	ID=JHFGFCBP_01390;eC_number=3.1.11.6;Name=xseA;gene=xseA;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00378;locus_tag=JHFGFCBP_01390;product=Exodeoxyribonuclease 7 large subunit	126.4975815
98428_AS_042zhAM	Prodigal:002006	CDS	3729	3938	.	+	0	ID=JHFGFCBP_01391;eC_number=3.1.11.6;Name=xseB;gene=xseB;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00337;locus_tag=JHFGFCBP_01391;product=Exodeoxyribonuclease 7 small subunit	152.4333344
98428_AS_042zhAM	Prodigal:002006	CDS	4036	5217	.	+	0	ID=JHFGFCBP_01392;eC_number=4.2.1.20;Name=trpB1;db_xref=COG:COG0133;gene=trpB1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U093;locus_tag=JHFGFCBP_01392;product=Tryptophan synthase beta chain 1	124.5025406
98428_AS_042zhAM	Prodigal:002006	CDS	5204	5980	.	+	0	ID=JHFGFCBP_01393;eC_number=4.2.1.20;Name=trpA;db_xref=COG:COG0159;gene=trpA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U094;locus_tag=JHFGFCBP_01393;product=Tryptophan synthase alpha chain	116.0952377
98428_AS_042zhAM	Prodigal:002006	CDS	6029	6646	.	+	0	ID=JHFGFCBP_01394;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01394;product=hypothetical protein	129.0275116
100108_AS_042zhAM	Prodigal:002006	CDS	46	825	.	+	0	ID=JHFGFCBP_01395;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01395;product=hypothetical protein	61.203846
100108_AS_042zhAM	Prodigal:002006	CDS	1164	1814	.	-	0	ID=JHFGFCBP_01396;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01396;product=hypothetical protein	20.6390171
100108_AS_042zhAM	Prodigal:002006	CDS	1801	2817	.	-	0	ID=JHFGFCBP_01397;Name=ycf3_7;gene=ycf3_7;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00439;locus_tag=JHFGFCBP_01397;product=Photosystem I assembly protein Ycf3	17.1514263
100108_AS_042zhAM	Prodigal:002006	CDS	3704	4177	.	+	0	ID=JHFGFCBP_01398;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01398;product=hypothetical protein	25.715189
100108_AS_042zhAM	Prodigal:002006	CDS	5199	5906	.	-	0	ID=JHFGFCBP_01399;db_xref=COG:COG1136;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58206;locus_tag=JHFGFCBP_01399;product=putative ABC transporter ATP-binding protein	116.0395508
100108_AS_042zhAM	Prodigal:002006	CDS	5939	7099	.	-	0	ID=JHFGFCBP_01400;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01400;product=hypothetical protein	113.8277359
100108_AS_042zhAM	Prodigal:002006	CDS	7102	8268	.	-	0	ID=JHFGFCBP_01401;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01401;product=hypothetical protein	111.5689774
100108_AS_042zhAM	Prodigal:002006	CDS	8270	8617	.	-	0	ID=JHFGFCBP_01402;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01402;product=hypothetical protein	126.8247147
100108_AS_042zhAM	Prodigal:002006	CDS	8684	9304	.	-	0	ID=JHFGFCBP_01403;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01403;product=hypothetical protein	127.7858276
100108_AS_042zhAM	Prodigal:002006	CDS	9391	10041	.	+	0	ID=JHFGFCBP_01404;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_01404;product=hypothetical protein	119.485405
